Customer_ID,Customer_Name,Gender,Age,Country,Industry,Company_Size,Subscription_Plan,Billing_Cycle,Monthly_Fee,Customer_Tenure_Months,Auto_Renew,Avg_Login_Days_Per_Month,Avg_Session_Duration_Min,Features_Used,Storage_Usage_GB,API_Usage,Mobile_App_Usage,Support_Tickets,Avg_Response_Time_Hours,Training_Webinars_Attended,Last_Month_Login_Count,NPS_Score,Satisfaction_Rating,Total_Revenue,Discount_Percentage,Payment_Method,Late_Payments,Churn,Churn_Reason,Legacy_System_ID
CUST100134,Anthony Moore,Female,58,United Kingdom,Education,Small,Basic,Monthly,39.86,14,Yes,11,120,2,136.18,Low,No,5,9.1,8,22,13,5,558.08,12,Bank Transfer,6,Yes,Competitor,
CUST100135,Barbara Smith,Male,57,Germany,Healthcare,Small,Premium,Monthly,114.46,2,Yes,5,94,1,320.4,Low,Yes,1,44.4,2,5,48,4,228.91,6,Credit Card,1,No,,
CUST100136,Michael Lewis,Male,33,usa,IT,Enterprise,Premium,Monthly,145.73,33,Yes,16,120,14,398.15,Low,Yes,14,28.6,7,20,50,1,4809.23,28,PayPal,5,No,,
CUST100137,Thomas Anderson,Female,42,Netherlands,Healthcare,Medium,Premium,Annual,183.9,52,Yes,22,30,2,119.22,Medium,Yes,4,19.5,2,15,28,1,9562.57,28,Credit Card,6,No,,
CUST100138,Charles White,Male,42,Australia,Information Technology,Medium,Basic,Quarterly,20,46,No,28,73,14,414.84,High,No,11,17.2,8,27,-74,4,920,14,Credit Card,1,No,,
CUST100139,John Williams,Male,25,India,Healthcare,Enterprise,Basic,Monthly,20,56,Yes,4,47,6,396.2,Medium,No,5,48,6,9,-11,4,1120,30,Credit Card,4,No,,
CUST100140,Barbara Anderson,Female,20,United states,Education,Small,Basic,Monthly,20.3,26,No,15,22,15,168.96,Medium,Yes,12,23.9,8,20,-48,2,527.93,28,Bank Transfer,6,Yes,Missing Features,
CUST100141,PRIYA ANDERSON,Male,35,Germany,Retail,Small,Premium,Monthly,152.24,27,Yes,15,36,13,450.85,Low,Yes,9,22.3,6,0,65,2,4110.53,4,Credit Card,8,No,,
CUST100142,Sarah Lewis,Female,43,France,IT,Small,Standard,Monthly,81.04,32,No,30,15,9,252.84,High,No,2,22,0,4,-45,5,2593.21,25,Bank Transfer,0,No,,
CUST100143,Michael Moore,Male,65,USA,Retail,Enterprise,Standard,Quarterly,72.15,59,Yes,13,113,10,272.42,Low,Yes,3,46.8,8,29,28,4,4256.6,2,Bank Transfer,4,No,,
CUST100144,Nancy Anderson,Female,60,Australia,IT,Medium,Basic,Monthly,48.73,9,No,18,43,15,468.21,Low,No,15,42.6,10,14,-57,4,438.59,18,PayPal,6,Yes,Performance Issues,
CUST100145,Olga Rodriguez,Male,52,usa,Retail,Small,Standard,Monthly,64.38,2,No,26,19,7,13.98,Low,No,0,,4,13,-18,2,128.76,25,,6,Yes,Poor Support,
CUST100146,Noah Martinez,Female,64,Canada,Finance,Enterprise,Standard,Monthly,85.82,70,Yes,26,96,4,415.86,Low,Yes,12,46.8,9,0,10,3,6007.37,19,PayPal,5,No,,
CUST100147,Nancy Thomas,Female,55,India,Retail,Medium,Premium,Annual,147.75,35,No,26,72,3,40.96,Low,Yes,7,21.4,4,17,-76,1,5171.41,1,Credit Card,3,No,,
CUST100148,Hans Wilson,Female,44,India,Education,Small,Standard,Monthly,81.72,10,No,16,39,11,18.47,High,Yes,13,20,2,25,-89,2,817.21,16,Bank Transfer,0,Yes,Poor Support,
CUST100149,Barbara Smith,Female,61,India,IT,Medium,Basic,Annual,20,54,Yes,12,23,10,323.12,Medium,Yes,3,8.6,9,14,-47,5,1080,20,Bank Transfer,0,No,,
CUST100150,Joseph Harris,Female,62,United States,Retail,Medium,Standard,Monthly,56.6,5,Yes,9,33,8,48.35,High,Yes,1,7.9,3,12,-10,1,283.01,13,Credit Card,3,Yes,Competitor,
CUST100151,James Clark,Male,29,France,Retail,Enterprise,Standard,Monthly,50.29,23,No,27,53,9,333.06,High,No,8,15.3,2,12,-50,2,1156.71,24,Credit Card,6,Yes,Competitor,
CUST100152,Nancy Jones,Male,33,Germany,Retail,Small,Standard,Annual,66.17,11,Yes,30,80,6,82.24,Low,No,1,8.6,3,26,-74,5,727.86,23,PayPal,3,No,,
CUST100153,RICHARD TAYLOR,Male,64,United States,Manufacturing,Medium,Standard,Monthly,59.39,46,Yes,2,116,8,53.68,Low,No,0,,6,26,97,,2732.16,27,PayPal,1,No,,
CUST100154,Richard Brown,Male,20,France,Healthcare,Small,Premium,Monthly,155.05,16,Yes,20,49,9,260.98,Low,Yes,4,23,7,5,-25,3,2480.75,2,Credit Card,5,No,,
CUST100155,PRIYA LEE,Male,43,United States,Information Technology,Small,Standard,Monthly,80.17,47,Yes,15,23,2,437.61,High,Yes,9,17.9,9,13,0,2,3767.95,7,credit card,4,No,,
CUST100156,Robert Rodriguez,Female,37,United States,Retail,Enterprise,Basic,Monthly,40.46,7,Yes,29,67,9,50.91,Medium,Yes,6,36.7,7,1,-10,1,283.24,18,Credit Card,4,No,,
CUST100157,Elizabeth Martin,Female,54,France,Healthcare,Medium,Premium,Monthly,162.34,14,Yes,12,80,1,78.82,Medium,Yes,12,10.6,8,25,-86,3,2272.75,18,Credit Card,6,Yes,Competitor,
CUST100158,Chen Perez,Female,64,usa,Education,Enterprise,Premium,Quarterly,166.41,21,Yes,19,93,13,207.86,Low,Yes,12,10.2,0,17,1,2,3494.68,17,PayPal,0,No,,
CUST100159,Emma White,Male,34,United States,Education,Small,Basic,Monthly,35.26,57,Yes,8,95,8,158.6,Low,Yes,15,24.4,1,0,27,3,2009.95,8,PayPal,0,No,,LEG-87264
CUST100160,Richard Brown,Female,30,usa,Retail,Medium,Standard,Annual,53.1,4,No,0,95,9,264.28,High,Yes,8,41,2,8,-69,5,212.39,23,Credit Card,8,Yes,Performance Issues,
CUST100161,anthony ramirez,Female,35,France,Finance,Medium,Standard,Annual,74.19,6,Yes,9,29,3,10.94,Medium,Yes,4,22.4,7,1,42,1,445.15,2,credit card,1,No,,
CUST100162,Ava Miller,Female,52,United States,Healthcare,Small,Standard,Annual,59.13,15,Yes,22,66,13,479.91,Medium,No,11,41,7,2,99,4,886.91,2,Credit Card,1,No,,
CUST100163,Elizabeth Johnson,Female,36,United Kingdom,Manufacturing,Medium,Premium,Quarterly,147.87,63,Yes,8,41,13,88.92,Medium,Yes,8,23.9,7,20,-93,3,9315.61,15,CREDIT CARD,6,No,,
CUST100164,Jennifer Taylor,Male,49,United states,Finance,Small,Premium,Monthly,149.29,16,Yes,30,109,11,402.55,High,Yes,12,31,4,23,12,4,2388.58,17,PayPal,5,No,,
CUST100165,Nancy Lopez,Male,36,United Kingdom,Healthcare,Small,Basic,Quarterly,20,48,Yes,10,82,10,474.45,Medium,No,7,26.8,0,7,73,2,960,16,Credit Card,8,No,,LEG-23028
CUST100166,Richard Harris,Female,54,United Kingdom,Retail,Small,Standard,Quarterly,54.38,1,Yes,18,103,10,115.88,Medium,No,14,47.8,4,23,-29,3,54.38,2,,7,Yes,Performance Issues,
CUST100167,Charles Harris,Female,22,France,information technology,Medium,Basic,Annual,20,61,Yes,4,84,5,299.73,Medium,Yes,13,23.3,10,11,-21,2,1220,9,CREDIT CARD,8,Yes,Low Usage,
CUST100168,Noah Martinez,Female,35,India,Retail,Small,Standard,Monthly,28.08,7,Yes,20,14,3,439.89,Medium,No,6,33.3,5,9,94,1,196.59,11,PayPal,0,No,,
CUST100169,William Lewis,Female,34,France,IT,Small,Premium,Monthly,169.63,22,Yes,0,43,3,479.81,Low,No,12,35.2,7,25,-19,3,3731.89,12,Credit Card,6,Yes,Low Usage,
CUST100170,Margaret Rodriguez,Female,47,India,Manufacturing,Enterprise,Basic,Quarterly,26.83,50,Yes,6,82,2,299.57,High,No,8,40.6,0,30,-16,2,1341.41,11,Bank Transfer,7,No,,
CUST100171,Anthony Thomas,Female,49,United Kingdom,Healthcare,Small,Basic,Monthly,26.74,58,Yes,10,9,7,246.24,Low,No,15,32.8,8,16,-4,1,1551.04,16,credit card,7,Yes,Poor Support,
CUST100172,Liam Davis,Female,53,USA,IT,Medium,Premium,Annual,165.33,56,Yes,25,82,13,311.37,Medium,Yes,1,45.3,4,28,99,1,9258.65,12,Credit Card,6,No,,
CUST100173,Ava Lewis,Female,61,Australia,Education,Small,Standard,Monthly,80.7,4,No,21,31,15,312.73,Medium,No,8,40.6,0,2,51,2,322.79,22,PayPal,7,Yes,Poor Support,
CUST100174,LINDA JONES,Male,56,United Kingdom,Education,Small,Basic,Quarterly,35.74,17,No,0,31,4,485.26,Medium,Yes,8,41.5,9,2,93,3,607.52,11,Credit Card,2,No,,
CUST100175,NANCY JOHNSON,Male,21,Germany,IT,Medium,Standard,Annual,85.38,6,No,28,95,7,113.86,Medium,No,15,46.3,9,23,90,4,512.29,5,Bank Transfer,0,No,,
CUST100176,Barbara Wilson,Male,51,United States,IT,Medium,Standard,Monthly,74.52,51,Yes,23,35,9,499.89,Low,No,13,15.9,7,4,-61,3,3800.61,15,Bank Transfer,4,No,,
CUST100177,Noah Robinson,Male,20,India,Healthcare,Small,Standard,Quarterly,74.88,19,Yes,6,98,12,216.06,High,Yes,3,29.1,4,21,99,2,1422.64,24,Bank Transfer,3,No,,
CUST100178,michael clark,Female,39,United Kingdom,Retail,Small,Basic,Annual,31.73,30,Yes,8,70,4,211.23,High,No,1,5,6,29,15,2,951.75,0,Bank Transfer,5,No,,
CUST100179,Patricia Thompson,Female,47,Canada,IT,Medium,Basic,Annual,20,37,Yes,28,39,3,402.51,High,No,2,29.2,0,21,-11,5,740,20,Credit Card,6,No,,
CUST100180,Hans Clark,Male,34,Netherlands,Healthcare,Small,Standard,Monthly,38.33,25,Yes,7,115,5,211.07,Medium,No,3,8.9,2,12,23,4,958.35,30,Bank Transfer,2,No,,
CUST100181,William Clark,Male,52,United States,Healthcare,Medium,Basic,Monthly,20,35,Yes,19,103,4,313.46,High,Yes,6,25.5,4,14,-26,2,700,3,Credit Card,3,Yes,Performance Issues,
CUST100182,Robert Thomas,Male,56,United states,Education,Small,Basic,Monthly,35.52,51,Yes,25,27,1,15.37,Medium,Yes,10,12.2,9,11,47,2,1811.44,4,Credit Card,8,No,,
CUST100183,CHARLES MARTINEZ,Female,47,United States,Education,Small,Premium,Monthly,142.05,58,No,30,21,2,241.68,Low,Yes,9,44.2,7,29,78,2,8239.1,2,PayPal,5,No,,
CUST100184,james white,Female,44,United Kingdom,Information Technology,Enterprise,Premium,Monthly,145.91,60,Yes,10,104,8,135.33,High,Yes,2,6.1,2,11,-10,5,8754.37,2,Credit Card,0,No,,
CUST100185,SUSAN MARTIN,Male,64,Australia,Retail,Small,Premium,Monthly,152.39,10,Yes,12,116,1,383.41,High,Yes,2,23.5,7,25,-39,1,1523.87,28,PayPal,8,Yes,Price,
CUST100186,Thomas Lopez,Male,50,Netherlands,Healthcare,Small,Standard,Monthly,91.3,43,Yes,12,34,10,33.69,Medium,No,14,37.6,9,22,-68,1,3926.05,26,PayPal,1,Yes,Competitor,
CUST100187,Marie Williams,Female,30,France,Healthcare,Medium,Basic,Monthly,34.91,72,Yes,28,17,11,260.56,Low,Yes,13,20.4,7,28,-7,4,2513.76,0,Credit Card,4,No,,
CUST100188,chen thompson,Female,50,India,Information Technology,Small,Premium,Annual,153.02,38,No,11,78,13,340.64,Medium,Yes,8,22.6,0,6,13,5,5814.89,12,PayPal,3,No,,
CUST100189,Jessica Davis,Female,42,India,Retail,Enterprise,Basic,Quarterly,31.22,47,Yes,17,105,2,218.39,Medium,No,14,40.1,9,3,46,3,1467.22,21,Credit Card,6,No,,
CUST100190,James Lewis,Female,21,United Kingdom,Education,Small,Standard,Monthly,103.59,34,Yes,19,41,15,298.9,Low,No,15,25.5,4,7,-47,3,3522.12,28,PayPal,7,No,,
CUST100191,Emma Davis,Male,62,Singapore,IT,Small,Premium,Monthly,135.13,24,Yes,10,33,12,352.34,High,Yes,4,32.8,2,25,27,5,3243.04,0,Bank Transfer,1,No,,
CUST100192,Mary Brown,Male,56,Australia,IT,Medium,Premium,Monthly,170.87,23,Yes,27,96,10,108.48,Medium,Yes,2,9.3,2,7,-89,1,3929.92,8,Credit Card,0,Yes,Missing Features,
CUST100193,John Harris,Male,48,USA,Healthcare,Medium,Standard,Quarterly,70.34,55,Yes,20,14,4,45.83,Low,No,12,44.4,2,21,-17,2,3868.59,28,PayPal,0,No,,
CUST100194,Marie Jones,Male,50,Netherlands,Manufacturing,Small,Premium,Monthly,148.82,58,Yes,25,90,6,307,Low,No,4,33.7,3,25,0,3,8631.7,19,Bank Transfer,1,No,,
CUST100195,Chen Garcia,Male,46,Australia,Retail,Small,Basic,Quarterly,34.39,19,No,17,2,12,186.67,Medium,No,2,46.9,10,12,-21,1,653.48,14,Credit Card,3,No,,
CUST100196,Joseph Moore,Male,35,United States,information technology,Small,Basic,Monthly,20,55,No,21,103,9,318.48,High,Yes,13,40.7,2,30,18,2,1100,8,credit card,3,Yes,Poor Support,
CUST100197,Wei Clark,Male,62,India,Education,Small,Standard,Quarterly,53.98,18,Yes,5,119,12,425.87,Low,Yes,12,42.3,5,5,-80,2,971.68,0,Bank Transfer,4,Yes,Competitor,
CUST100198,Mary Garcia,Female,45,USA,Healthcare,Small,Premium,Monthly,155.88,56,Yes,23,112,11,289.17,Low,Yes,6,27.9,1,24,94,3,8729.45,25,PayPal,5,No,,
CUST100199,Barbara Martinez,Male,35,usa,Healthcare,Medium,Basic,Monthly,31.87,16,Yes,23,98,1,373.7,Low,No,14,31.8,3,16,-45,5,509.97,4,Credit Card,5,No,,LEG-23006
CUST100200,Ava White,Female,51,United States,Information Technology,Medium,Basic,Monthly,33.57,64,No,3,15,3,215.07,High,Yes,4,32.4,3,21,18,2,2148.51,28,PayPal,5,Yes,Price,
CUST100201,RICHARD ROBINSON,Male,27,Australia,Information Technology,Medium,Premium,Monthly,160.7,51,Yes,28,97,13,474.67,High,Yes,1,25.1,6,27,47,3,8195.57,1,credit card,1,No,,
CUST100202,Karen Thomas,Male,34,United Kingdom,Healthcare,Small,Premium,Monthly,180.12,67,No,29,37,10,126.96,Medium,No,1,25.1,9,16,-13,2,12068,28,credit card,6,No,,
CUST100203,Sarah Jones,Male,25,United States,Education,Medium,Standard,Monthly,60.34,64,Yes,3,119,8,418.97,Medium,No,9,41.9,7,24,-90,3,3861.59,29,Credit Card,3,Yes,Low Usage,
CUST100204,Emma Smith,Male,23,United Kingdom,Retail,Small,Premium,Annual,155.85,66,Yes,9,13,8,408.74,Low,Yes,10,24.2,10,15,-57,5,10286.13,4,Bank Transfer,4,No,,
CUST100205,michael miller,Male,57,United states,Manufacturing,Medium,Standard,Monthly,81.22,13,No,4,40,8,246.16,High,No,3,16.7,7,13,30,1,1055.9,21,Bank Transfer,8,No,,
CUST100206,Barbara Brown,Female,40,Australia,Healthcare,Small,Basic,Quarterly,30.61,53,Yes,3,96,7,8.39,Medium,No,11,24.3,4,23,-91,2,1622.16,13,credit card,0,No,,
CUST100207,James Lee,Female,59,Canada,Retail,Medium,Standard,Monthly,68.37,26,No,6,60,15,126.71,Medium,Yes,15,39.8,10,1,-6,1,1777.69,29,Bank Transfer,8,Yes,Competitor,
CUST100208,Noah Brown,Male,49,USA,Retail,Medium,Basic,Monthly,20,26,No,28,40,11,423.67,Low,Yes,10,33.8,7,24,-25,4,520,13,Bank Transfer,5,No,,
CUST100209,Barbara Thomas,Male,30,usa,Finance,Medium,Standard,Monthly,66.89,56,Yes,25,12,9,243.9,High,No,14,2.6,6,1,0,3,3745.57,19,PayPal,7,No,,
CUST100210,EMMA LEE,Male,29,United Kingdom,IT,Small,Basic,Monthly,44.46,51,No,8,93,15,225.52,Medium,Yes,4,29.8,5,16,-47,4,2267.5,27,PayPal,7,Yes,Competitor,
CUST100211,Fatima Moore,Female,41,Canada,Education,Medium,Standard,Quarterly,102.9,72,No,3,31,2,371.13,Medium,Yes,0,,10,15,-39,1,7409.08,9,Bank Transfer,6,Yes,Competitor,
CUST100212,Thomas Garcia,Male,24,France,IT,Small,Standard,Annual,43.88,66,Yes,4,115,11,123.4,Low,No,4,37.3,1,16,84,2,2895.91,27,Credit Card,5,No,,
CUST100213,Pierre Harris,Male,46,United States,Manufacturing,Small,Premium,Monthly,150.28,53,Yes,3,34,4,395.96,High,Yes,4,5.7,8,6,-12,1,7965.02,25,Bank Transfer,7,No,,
CUST100214,Mary Perez,Female,41,usa,Education,Medium,Basic,Annual,20,12,Yes,30,73,1,334.38,Low,No,7,34.5,2,14,35,1,240,27,PayPal,8,No,,
CUST100215,Patricia Thompson,Female,26,United States,IT,Medium,Standard,Monthly,59.09,63,Yes,21,66,14,31.3,High,Yes,6,6.6,10,3,72,2,3722.38,22,PayPal,2,No,,
CUST100216,HANS BROWN,Female,44,Germany,IT,Medium,Premium,Quarterly,153.55,7,Yes,0,57,12,303.31,Low,No,4,20.4,9,20,-95,2,1074.88,4,Bank Transfer,5,Yes,Low Usage,
CUST100217,SARAH BROWN,Male,59,United Kingdom,Retail,Small,Standard,Monthly,52.18,60,Yes,1,28,7,243.28,Low,No,3,38.7,2,0,28,1,3130.99,10,Bank Transfer,6,No,,
CUST100218,matthew ramirez,Male,61,Germany,Healthcare,Medium,Basic,Quarterly,20,46,Yes,21,20,3,249.02,High,No,8,24.6,3,25,-70,4,920,17,Credit Card,0,No,,
CUST100219,Patricia Lopez,Male,39,India,Retail,Medium,Standard,Monthly,60.97,12,No,29,93,5,76.83,High,No,8,20.1,7,15,13,2,731.67,28,Credit Card,7,Yes,Poor Support,
CUST100220,NOAH MARTINEZ,Female,23,usa,Finance,Small,Premium,Monthly,152.9,39,Yes,12,65,7,406.04,High,Yes,14,21.1,6,11,31,1,5963.18,7,credit card,3,No,,LEG-84386
CUST100221,Jennifer Anderson,Female,59,Canada,Education,Small,Basic,Quarterly,20,14,No,3,29,13,321.68,High,Yes,9,31.1,9,12,26,5,280,19,Credit Card,1,No,,
CUST100222,Daniel Martin,Male,45,Netherlands,Healthcare,Small,Premium,Monthly,167.56,20,No,25,36,15,367.26,High,No,0,,2,24,55,4,3351.26,6,Credit Card,5,No,,
CUST100223,Richard Lewis,Female,54,United States,Healthcare,Medium,Basic,Monthly,24.02,19,Yes,28,34,14,433.56,Medium,Yes,8,32.8,3,13,71,4,456.38,11,Credit Card,8,No,,
CUST100224,Daniel Rodriguez,Male,22,Australia,Manufacturing,Small,Premium,Quarterly,136.83,26,Yes,2,110,1,411.18,High,Yes,11,46.4,10,2,34,5,3557.61,12,credit card,6,No,,
CUST100225,noah ramirez,Female,33,Australia,Education,Small,Standard,Quarterly,46.39,68,Yes,25,37,2,404.62,High,Yes,9,12.8,9,1,-67,4,3154.52,2,PayPal,5,No,,
CUST100226,KAREN SMITH,Male,33,usa,Retail,Medium,Basic,Quarterly,20,17,No,9,95,9,68.77,Low,No,2,15.1,8,19,-11,5,340,14,PayPal,7,No,,
CUST100227,lisa taylor,Male,52,India,Education,Medium,Standard,Annual,66.86,72,Yes,10,46,8,17.87,Low,No,9,40.8,7,28,2,5,4813.9,3,PayPal,1,No,,
CUST100228,jennifer martin,Male,51,United States,Manufacturing,Small,Standard,Monthly,77.4,50,Yes,7,113,5,21.08,Low,No,1,36.3,9,16,97,2,3870.12,1,PayPal,3,No,,
CUST100229,Hans Brown,Female,54,USA,Education,Enterprise,Standard,Quarterly,80.58,29,Yes,12,106,7,137.12,Medium,No,1,30.8,4,22,-32,3,2336.84,18,Bank Transfer,2,No,,
CUST100230,Wei Jones,Male,38,Germany,Education,Medium,Basic,Monthly,38.56,56,Yes,3,115,15,156.6,Medium,Yes,11,16.1,8,18,-85,1,2159.54,4,Credit Card,5,Yes,Competitor,
CUST100231,chen gonzalez,Male,34,Singapore,information technology,Small,Basic,Monthly,33.25,64,Yes,3,85,10,371.26,Low,No,12,15.5,4,28,25,5,2128.03,18,CREDIT CARD,7,No,,
CUST100232,James Lewis,Female,28,United States,Education,Enterprise,Basic,Quarterly,39.38,15,Yes,17,88,4,107.23,Low,Yes,14,30.8,7,4,-95,2,590.67,24,PayPal,6,Yes,Poor Support,
CUST100233,MICHAEL MOORE,Female,31,Germany,Education,Medium,Standard,Monthly,64.73,19,No,27,99,4,439.24,High,Yes,6,43.4,8,30,-39,4,1229.84,28,Bank Transfer,3,No,,
CUST100234,Linda Ramirez,Female,27,usa,Healthcare,Small,Basic,Annual,22.1,31,Yes,9,38,13,467.75,Low,Yes,5,24.2,1,30,68,3,685.05,8,PayPal,4,No,,
CUST100235,Chen Harris,Female,57,Germany,Retail,Small,Standard,Monthly,60.77,28,Yes,27,109,15,139.12,Low,No,3,46.8,3,25,64,3,1701.69,27,Credit Card,1,No,,
CUST100236,Sarah Anderson,Female,51,Canada,Retail,Medium,Standard,Monthly,57.85,10,No,12,37,8,87.35,Medium,Yes,8,25.2,1,0,52,4,578.53,25,credit card,5,Yes,Low Usage,
CUST100237,Margaret White,Female,51,Canada,Healthcare,Small,Basic,Monthly,45.41,55,Yes,13,57,10,216.4,Low,Yes,13,18.9,7,24,-56,3,2497.52,1,PayPal,7,No,,
CUST100238,hans smith,Male,60,Netherlands,Information Technology,Enterprise,Standard,Annual,67.09,5,No,20,27,10,34.95,High,Yes,13,42.2,0,26,-42,2,335.45,4,credit card,3,No,,
CUST100239,PRIYA BROWN,Male,54,India,Retail,Small,Standard,Monthly,52.81,12,No,25,113,12,464.86,High,Yes,8,27.6,1,23,-13,2,633.75,26,PayPal,2,Yes,Price,
CUST100240,Barbara Harris,Male,34,United States,Finance,Small,Standard,Monthly,56.99,5,Yes,2,109,6,10.08,Medium,No,11,20.8,10,4,-62,5,284.95,22,CREDIT CARD,8,Yes,Competitor,
CUST100241,David White,Male,34,Netherlands,Healthcare,Medium,Standard,Quarterly,101.35,40,No,3,49,5,487.21,Low,Yes,15,1.4,10,26,53,5,4054.18,9,PayPal,5,No,,
CUST100242,Charles Miller,Male,25,usa,Manufacturing,Medium,Standard,Monthly,73.65,30,Yes,24,75,2,71.62,Low,Yes,13,21.8,3,1,73,2,2209.42,11,Credit Card,4,No,,
CUST100243,Susan Thomas,Male,53,India,IT,Enterprise,Basic,Quarterly,31.85,71,Yes,12,35,9,186.94,High,Yes,10,1.4,4,17,100,5,2261.55,12,PayPal,6,No,,
CUST100244,Fatima Jackson,Male,60,India,Manufacturing,Small,Standard,Annual,61.86,58,Yes,12,51,9,65.87,Low,Yes,12,46.4,8,11,42,1,3588.06,11,Credit Card,3,No,,
CUST100245,Emma Clark,Female,52,France,Healthcare,Small,Basic,Annual,20,23,Yes,24,105,9,48.58,Medium,No,12,38.9,6,30,96,4,460,13,credit card,1,No,,
CUST100246,Fatima Jackson,Female,41,United Kingdom,Manufacturing,Medium,Standard,Monthly,50.85,25,Yes,8,39,2,296.41,Low,No,13,41.5,10,7,36,4,1271.23,30,credit card,0,No,,
CUST100247,Barbara Gonzalez,Female,35,India,IT,Small,Standard,Quarterly,60.06,1,Yes,24,52,7,98.11,Medium,No,2,33.1,2,18,-77,2,60.06,2,credit card,6,Yes,Competitor,
CUST100248,Robert Lopez,Female,40,Germany,Information Technology,Small,Standard,Quarterly,60.48,50,Yes,25,93,11,375.44,Medium,Yes,4,16.2,2,0,-16,4,3023.98,10,Credit Card,2,No,,
CUST100249,emma gonzalez,Male,32,Canada,Retail,Small,Standard,Monthly,69.69,9,Yes,28,11,12,326.55,Medium,Yes,3,24,10,17,5,3,627.18,6,Credit Card,3,No,,
CUST100250,Robert Martin,Male,27,Singapore,Healthcare,Enterprise,Basic,Annual,37.34,41,Yes,7,94,5,281.17,Medium,No,15,15.4,6,6,-72,1,1530.99,13,credit card,4,No,,
CUST100251,Noah Clark,Male,39,usa,Retail,Medium,Standard,Annual,70.16,43,Yes,18,7,6,382.99,Low,Yes,1,44.7,0,4,60,3,3016.84,21,Credit Card,8,No,,
CUST100252,David Wilson,Female,30,usa,Healthcare,Small,Standard,Monthly,76.13,30,Yes,19,83,3,109.66,Low,No,7,7.4,1,1,80,1,2283.89,28,Credit Card,3,No,,
CUST100253,nancy davis,Male,53,Germany,Healthcare,Medium,Basic,Annual,38.46,65,No,13,30,2,481.77,Medium,No,8,39.5,7,25,50,3,2499.65,19,Credit Card,3,No,,
CUST100254,david davis,Female,61,United States,Manufacturing,Enterprise,Basic,Monthly,46.45,13,No,6,18,4,379.98,Low,No,13,21.7,3,9,22,3,603.88,9,Bank Transfer,2,Yes,Poor Support,
CUST100255,Ava Thompson,Male,28,France,Finance,Enterprise,Premium,Monthly,135.81,21,Yes,11,11,15,224.95,High,No,7,43.8,7,5,-37,5,2852.08,6,Credit Card,7,No,,
CUST100256,Hans Harris,Male,20,United Kingdom,IT,Medium,Premium,Monthly,155.91,14,Yes,17,28,5,354.11,Low,No,5,9.7,4,27,-72,4,2182.73,29,Bank Transfer,6,Yes,Competitor,
CUST100257,NOAH BROWN,Female,60,Canada,Education,Enterprise,Basic,Monthly,31.6,34,Yes,15,83,11,310.53,Low,Yes,3,1.6,7,24,-72,1,1074.25,20,PayPal,8,No,,
CUST100258,Marie Johnson,Male,33,India,Finance,Medium,Basic,Monthly,28.61,47,Yes,12,118,2,176.57,Medium,No,8,34.5,5,3,61,2,1344.48,12,credit card,5,No,,
CUST100259,Karen Moore,Female,31,France,Healthcare,Medium,Premium,Annual,143.61,5,Yes,17,110,5,187.46,High,No,9,26.6,5,14,89,1,718.04,18,credit card,2,No,,
CUST100260,JOSEPH JONES,Female,59,India,Retail,Small,Standard,Annual,54.99,24,No,26,97,8,124.32,Low,Yes,1,13.8,3,8,-61,4,1319.68,8,Credit Card,6,No,,
CUST100261,Linda Harris,Female,58,usa,Finance,Enterprise,Basic,Quarterly,22.13,4,Yes,21,106,1,143.82,Medium,No,12,42.6,7,4,10,4,88.53,15,Bank Transfer,2,No,,
CUST100262,Richard Martinez,Female,46,United Kingdom,Finance,Small,Standard,Monthly,73.24,50,Yes,12,37,15,314.04,High,Yes,9,36.5,5,4,76,5,3661.99,3,Credit Card,2,No,,
CUST100263,liam jones,Male,27,India,IT,Medium,Basic,Annual,40.58,55,Yes,22,48,2,224.64,Low,Yes,8,46.6,8,28,64,3,2232.14,16,Credit Card,6,No,,LEG-13894
CUST100264,Liam Ramirez,Male,52,Singapore,IT,Small,Standard,Monthly,67.37,44,No,21,28,11,462.47,Low,Yes,9,1,2,16,-86,2,2964.31,14,Credit Card,5,Yes,Poor Support,
CUST100265,Lisa Jones,Female,54,Germany,Finance,Small,Basic,Annual,20,25,No,9,88,14,48.73,Medium,No,13,2.5,3,12,18,5,500,6,Bank Transfer,5,No,,
CUST100266,Michael Rodriguez,Male,40,Germany,Information Technology,Small,Basic,Monthly,20,49,Yes,30,113,12,235.15,Medium,No,4,26.1,6,28,-58,4,980,10,Bank Transfer,6,No,,
CUST100267,lisa jones,Male,45,United Kingdom,Education,Small,Basic,Monthly,20,9,Yes,3,112,11,151.79,Medium,Yes,8,19.4,1,27,60,2,180,22,Bank Transfer,8,Yes,Performance Issues,
CUST100268,CHARLES BROWN,Male,44,Canada,Education,Medium,Premium,Monthly,148.15,50,Yes,0,42,5,236.68,Medium,Yes,2,12,10,26,91,3,7407.37,14,Bank Transfer,0,No,,
CUST100269,nancy smith,Female,50,Canada,IT,Small,Basic,Annual,20,62,Yes,16,48,15,323.47,Medium,Yes,7,43,8,5,-32,3,1240,16,credit card,7,No,,
CUST100270,Wei Johnson,Male,43,United States,Healthcare,Medium,Standard,Quarterly,57.71,33,Yes,2,62,6,202.96,High,Yes,14,8.2,5,19,-49,2,1904.57,26,Credit Card,5,Yes,Low Usage,
