customer_id,customer_name,gender,age,country,industry,company_size,subscription_plan,billing_cycle,monthly_fee,customer_tenure_months,auto_renew,avg_login_days_per_month,avg_session_duration_min,features_used,storage_usage_gb,api_usage,mobile_app_usage,support_tickets,avg_response_time_hours,training_webinars_attended,last_month_login_count,nps_score,satisfaction_rating,total_revenue,discount_percentage,payment_method,late_payments,churn,churn_reason,customer_lifecycle,customer_engagement,support_experience,age_group,revenue_segment,retention_priority
CUST100097,Noah Williams,Female,65,France,Retail,Medium,Basic,Annual,42.69,51,Yes,23,105,2,476.26,Medium,Yes,0,,9,4,78,3,2177.19,6,Credit Card,6,No,,Loyal Customer,Rare Visitor,No Support Needed,57+,Business Account,Monitor Engagement
CUST100098,Susan Brown,Female,51,United States,Retail,Small,Standard,Annual,59.15,57,Yes,16,120,2,321.71,Low,No,12,11.9,2,20,-45,4,3371.55,0,Credit Card,6,No,,Loyal Customer,Consistent User,Ongoing Support,47-56,Business Account,Monitor Engagement
CUST100099,Susan Lewis,Male,34,Netherlands,IT,Small,Premium,Quarterly,134.07,6,Yes,23,36,3,405.46,High,No,4,23,10,16,94,2,804.42,12,Credit Card,5,No,,New Customer,Consistent User,Occasional Assistance,27-36,Starter Account,Monitor Engagement
CUST100100,Joseph Ramirez,Male,23,United Kingdom,Retail,Small,Premium,Quarterly,161.24,49,No,25,9,5,28.53,High,No,2,21.2,7,5,71,3,7900.76,15,Paypal,6,No,,Loyal Customer,Rare Visitor,Occasional Assistance,18-26,Enterprise Account,Monitor Engagement
CUST100101,Karen Lee,Female,46,United States,Finance,Small,Standard,Annual,72.13,2,No,29,70,9,52.76,Medium,Yes,11,39.9,3,26,55,5,144.26,3,Credit Card,3,No,,New Customer,Daily User,Ongoing Support,47-56,Starter Account,Monitor Engagement
CUST100102,Charles Davis,Male,46,India,Education,Medium,Standard,Monthly,63.9,60,Yes,15,110,11,311.68,Medium,No,0,,10,26,-4,4,3834,26,Paypal,3,No,,Loyal Customer,Daily User,No Support Needed,47-56,Enterprise Account,Loyal Customer
CUST100103,Fatima Robinson,Male,56,United States,Manufacturing,Medium,Premium,Monthly,130.2,31,No,18,43,1,137.84,Low,No,5,2.5,2,4,-63,2,4036.2,18,Bank Transfer,4,Yes,Competitor,Established Customer,Rare Visitor,Occasional Assistance,57+,Enterprise Account,Monitor Engagement
CUST100104,David White,Male,33,United Kingdom,Healthcare,Small,Standard,Annual,64.46,2,No,30,59,6,396.86,Low,Yes,1,38.5,2,21,-51,2,128.92,23,Credit Card,7,No,,New Customer,Consistent User,Occasional Assistance,27-36,Starter Account,Loyal Customer
CUST100105,David Perez,Female,29,Germany,Finance,Small,Basic,Monthly,20,53,No,7,93,3,15.06,Low,Yes,0,,8,11,-53,3,1060,23,Paypal,1,Yes,Performance Issues,Loyal Customer,Occasional User,No Support Needed,27-36,Growth Account,Monitor Engagement
CUST100106,Ahmed Wilson,Male,38,United States,Manufacturing,Small,Standard,Monthly,66.68,51,No,19,57,4,223.85,Low,No,1,9.5,4,22,-35,3,3400.68,23,Credit Card,3,No,,Loyal Customer,Consistent User,Occasional Assistance,37-46,Business Account,Monitor Engagement
CUST100107,Chen Rodriguez,Male,57,United States,IT,Enterprise,Premium,Quarterly,126.42,54,Yes,2,91,15,363.5,Low,No,0,,9,10,-69,5,6826.68,7,Paypal,5,No,,Loyal Customer,Occasional User,No Support Needed,57+,Enterprise Account,Monitor Engagement
CUST100108,Patricia Williams,Female,61,Canada,Healthcare,Small,Basic,Monthly,20,1,Yes,16,15,15,337.76,Low,Yes,10,46.9,8,13,23,5,20,8,Credit Card,7,No,,New Customer,Occasional User,Ongoing Support,57+,Starter Account,Monitor Engagement
CUST100109,Sarah Ramirez,Female,36,Canada,Finance,Medium,Standard,Annual,76.3,66,No,30,68,15,327.21,Low,Yes,2,18.7,2,9,-40,4,5035.8,19,Credit Card,0,No,,Loyal Customer,Occasional User,Occasional Assistance,37-46,Enterprise Account,Monitor Engagement
CUST100110,Jennifer Wilson,Female,22,Australia,IT,Small,Premium,Quarterly,148.92,27,No,15,41,7,294.61,Low,Yes,1,24.6,3,4,-8,4,4020.84,4,Bank Transfer,0,No,,Established Customer,Rare Visitor,Occasional Assistance,18-26,Enterprise Account,Monitor Engagement
CUST100111,Wei Miller,Female,25,India,Education,Medium,Standard,Annual,67.21,58,No,29,102,6,91.22,Medium,Yes,10,35.5,9,0,81,5,3898.18,19,Credit Card,0,No,,Loyal Customer,Rare Visitor,Ongoing Support,18-26,Enterprise Account,Monitor Engagement
CUST100112,Wei Martinez,Female,45,United Kingdom,IT,Small,Basic,Quarterly,20,1,No,2,22,4,483.51,Medium,No,1,42.9,7,4,-97,1,20,14,Bank Transfer,5,Yes,Performance Issues,New Customer,Rare Visitor,Occasional Assistance,37-46,Starter Account,Monitor Engagement
CUST100113,Olga Moore,Male,21,Canada,Education,Small,Standard,Quarterly,56.28,43,No,2,29,14,272.42,Medium,No,12,8,10,17,88,4,2420.04,5,Credit Card,1,No,,Established Customer,Consistent User,Ongoing Support,18-26,Business Account,Monitor Engagement
CUST100114,Nancy Garcia,Male,53,United states,Retail,Small,Standard,Monthly,65.86,56,Yes,30,103,4,37.24,Medium,No,0,,5,15,-25,3,3688.16,12,Paypal,6,No,,Loyal Customer,Occasional User,No Support Needed,47-56,Enterprise Account,Monitor Engagement
CUST100115,Charles Sanchez,Male,21,United Kingdom,Retail,Enterprise,Standard,Monthly,69.61,52,Yes,1,8,4,65.32,Low,Yes,9,18.7,8,22,-7,1,3619.72,6,Bank Transfer,2,No,,Loyal Customer,Consistent User,Frequent Assistance,18-26,Enterprise Account,Monitor Engagement
CUST100116,James Thompson,Male,39,United States,IT,Medium,Basic,Monthly,20,18,No,26,75,2,172.87,Low,Yes,3,23.6,6,23,-81,2,360,7,Paypal,6,Yes,Price,Developing Customer,Consistent User,Occasional Assistance,37-46,Starter Account,Monitor Engagement
CUST100117,Karen Perez,Male,56,Germany,Finance,Small,Premium,Quarterly,152.78,9,Yes,13,114,6,362.2,Low,Yes,12,27.6,10,15,76,1,1375.02,10,Credit Card,1,No,,New Customer,Occasional User,Ongoing Support,57+,Growth Account,Monitor Engagement
CUST100118,Priya Gonzalez,Male,41,United States,Manufacturing,Small,Basic,Annual,27.73,43,No,4,96,11,8.57,Medium,Yes,8,11,3,24,69,2,1192.39,21,Credit Card,1,No,,Established Customer,Daily User,Frequent Assistance,37-46,Growth Account,Monitor Engagement
CUST100119,Richard Jackson,Female,51,India,Finance,Medium,Standard,Monthly,54.57,72,Yes,17,13,9,96.76,Low,Yes,3,28.6,10,4,-18,2,3929.04,2,Bank Transfer,7,No,,Loyal Customer,Rare Visitor,Occasional Assistance,47-56,Enterprise Account,Monitor Engagement
CUST100120,Jennifer Moore,Female,35,United States,IT,Small,Standard,Quarterly,88.36,5,No,30,97,12,120.3,Medium,Yes,11,2.7,1,25,56,1,441.8,19,Credit Card,6,Yes,Poor Support,New Customer,Daily User,Ongoing Support,27-36,Starter Account,Monitor Engagement
CUST100121,Patricia Martin,Male,56,United States,Retail,Medium,Basic,Monthly,20,71,No,25,39,15,111.39,Medium,Yes,5,45.5,5,5,90,5,1420,17,Credit Card,3,No,,Loyal Customer,Rare Visitor,Occasional Assistance,57+,Growth Account,Monitor Engagement
CUST100122,Margaret Williams,Male,39,United Kingdom,Retail,Small,Basic,Quarterly,20,2,Yes,5,75,11,449.54,Medium,No,0,,6,19,28,5,40,12,Credit Card,5,No,,New Customer,Consistent User,No Support Needed,37-46,Starter Account,Loyal Customer
CUST100123,Fatima Gonzalez,Male,54,Canada,Healthcare,Small,Basic,Annual,20,24,Yes,9,46,5,453.38,Low,No,4,8.3,4,17,87,2,480,5,Credit Card,2,No,,Established Customer,Consistent User,Occasional Assistance,47-56,Starter Account,Monitor Engagement
CUST100124,Ahmed Johnson,Male,63,India,Finance,Medium,Basic,Monthly,20,68,No,2,82,13,174.87,Low,Yes,13,4.4,5,4,56,3,1360,17,Bank Transfer,3,No,,Loyal Customer,Rare Visitor,Ongoing Support,57+,Growth Account,Monitor Engagement
CUST100125,Linda Anderson,Male,37,India,Finance,Small,Premium,Quarterly,123.88,35,No,3,88,1,391.2,High,Yes,12,35.1,7,2,-62,3,4335.8,17,Credit Card,4,Yes,Poor Support,Established Customer,Rare Visitor,Ongoing Support,37-46,Enterprise Account,Monitor Engagement
CUST100126,Linda Martinez,Male,30,Netherlands,IT,Small,Premium,Monthly,166,67,Yes,14,90,12,118.46,Medium,Yes,13,22.8,3,10,3,3,11122,18,Bank Transfer,2,No,,Loyal Customer,Occasional User,Ongoing Support,27-36,Enterprise Account,Monitor Engagement
CUST100127,Priya Jones,Male,62,United Kingdom,Healthcare,Enterprise,Premium,Monthly,163.72,35,Yes,17,21,2,42.94,High,No,5,37.7,1,3,-52,5,5730.2,11,Paypal,4,No,,Established Customer,Rare Visitor,Occasional Assistance,57+,Enterprise Account,Monitor Engagement
CUST100128,Ananya Brown,Female,51,United States,Manufacturing,Medium,Premium,Quarterly,136.95,18,Yes,6,84,6,109,Low,Yes,9,2,9,19,16,1,2465.1,23,Bank Transfer,6,Yes,Poor Support,Developing Customer,Consistent User,Frequent Assistance,47-56,Business Account,Monitor Engagement
CUST100129,Linda Moore,Female,60,France,Education,Enterprise,Basic,Monthly,34.69,57,Yes,8,92,1,149.22,Medium,No,1,34,3,2,69,3,1977.33,2,Paypal,5,No,,Loyal Customer,Rare Visitor,Occasional Assistance,57+,Business Account,Monitor Engagement
CUST100130,Ahmed Garcia,Female,37,India,Retail,Small,Standard,Monthly,60.44,69,Yes,2,56,6,120.11,Low,No,4,28.6,8,8,40,1,4170.36,14,Paypal,7,No,,Loyal Customer,Occasional User,Occasional Assistance,37-46,Enterprise Account,Monitor Engagement
CUST100131,Barbara Ramirez,Male,36,United States,Healthcare,Enterprise,Standard,Quarterly,54.81,30,Yes,24,37,5,58.72,Medium,Yes,13,34.4,6,0,-84,3,1644.3,1,Bank Transfer,6,No,,Established Customer,Rare Visitor,Ongoing Support,37-46,Growth Account,Monitor Engagement
CUST100132,Ava Moore,Male,25,United States,Retail,Medium,Basic,Annual,21.3,8,Yes,8,63,6,159.98,Medium,No,3,36.1,1,1,57,2,170.4,21,Credit Card,1,No,,New Customer,Rare Visitor,Occasional Assistance,18-26,Starter Account,Monitor Engagement
CUST100133,Sarah Hernandez,Male,55,Canada,Healthcare,Small,Standard,Quarterly,66.15,6,Yes,15,79,8,492.38,Medium,No,1,41.8,2,12,23,2,396.9,18,Credit Card,2,No,,New Customer,Occasional User,Occasional Assistance,47-56,Starter Account,Monitor Engagement
CUST100134,Anthony Moore,Female,58,United Kingdom,Education,Small,Basic,Monthly,39.86,14,Yes,11,120,2,136.18,Low,No,5,9.1,8,22,13,5,558.04,12,Bank Transfer,6,Yes,Competitor,Developing Customer,Consistent User,Occasional Assistance,57+,Starter Account,Monitor Engagement
CUST100135,Barbara Smith,Male,57,Germany,Healthcare,Small,Premium,Monthly,114.46,2,Yes,5,94,1,320.4,Low,Yes,1,44.4,2,5,48,4,228.92,6,Credit Card,1,No,,New Customer,Rare Visitor,Occasional Assistance,57+,Starter Account,Monitor Engagement
CUST100136,Michael Lewis,Male,33,United States,IT,Enterprise,Premium,Monthly,145.73,33,Yes,16,120,14,398.15,Low,Yes,14,28.6,7,20,50,1,4809.09,28,Paypal,5,No,,Established Customer,Consistent User,Ongoing Support,27-36,Enterprise Account,Monitor Engagement
CUST100137,Thomas Anderson,Female,42,Netherlands,Healthcare,Medium,Premium,Annual,183.9,52,Yes,22,30,2,119.22,Medium,Yes,4,19.5,2,15,28,1,9562.8,28,Credit Card,6,No,,Loyal Customer,Occasional User,Occasional Assistance,37-46,Enterprise Account,Monitor Engagement
CUST100138,Charles White,Male,42,Australia,IT,Medium,Basic,Quarterly,20,46,No,28,73,14,414.84,High,No,11,17.2,8,27,-74,4,920,14,Credit Card,1,No,,Established Customer,Daily User,Ongoing Support,37-46,Growth Account,Monitor Engagement
CUST100139,John Williams,Male,25,India,Healthcare,Enterprise,Basic,Monthly,20,56,Yes,4,47,6,396.2,Medium,No,5,48,6,9,-11,4,1120,30,Credit Card,4,No,,Loyal Customer,Occasional User,Occasional Assistance,18-26,Growth Account,Monitor Engagement
CUST100140,Barbara Anderson,Female,20,United states,Education,Small,Basic,Monthly,20.3,26,No,15,22,15,168.96,Medium,Yes,12,23.9,8,20,-48,2,527.8,28,Bank Transfer,6,Yes,Missing Features,Established Customer,Consistent User,Ongoing Support,18-26,Starter Account,Monitor Engagement
CUST100141,Priya Anderson,Male,35,Germany,Retail,Small,Premium,Monthly,152.24,27,Yes,15,36,13,450.85,Low,Yes,9,22.3,6,0,65,2,4110.48,4,Credit Card,8,No,,Established Customer,Rare Visitor,Frequent Assistance,27-36,Enterprise Account,Immediate Outreach
CUST100142,Sarah Lewis,Female,43,France,IT,Small,Standard,Monthly,81.04,32,No,30,15,9,252.84,High,No,2,22,0,4,-45,5,2593.28,25,Bank Transfer,0,No,,Established Customer,Rare Visitor,Occasional Assistance,37-46,Business Account,Monitor Engagement
CUST100143,Michael Moore,Male,65,United States,Retail,Enterprise,Standard,Quarterly,72.15,59,Yes,13,113,10,272.42,Low,Yes,3,46.8,8,29,28,4,4256.85,2,Bank Transfer,4,No,,Loyal Customer,Daily User,Occasional Assistance,57+,Enterprise Account,Monitor Engagement
CUST100144,Nancy Anderson,Female,60,Australia,IT,Medium,Basic,Monthly,48.73,9,No,18,43,15,468.21,Low,No,15,42.6,10,14,-57,4,438.57,18,Paypal,6,Yes,Performance Issues,New Customer,Occasional User,Ongoing Support,57+,Starter Account,Monitor Engagement
CUST100145,Olga Rodriguez,Male,52,United States,Retail,Small,Standard,Monthly,64.38,2,No,26,19,7,13.98,Low,No,0,,4,13,-18,2,128.76,25,Credit Card,6,Yes,Poor Support,New Customer,Occasional User,No Support Needed,47-56,Starter Account,Monitor Engagement
CUST100146,Noah Martinez,Female,64,Canada,Finance,Enterprise,Standard,Monthly,85.82,70,Yes,26,96,4,415.86,Low,Yes,12,46.8,9,0,10,3,6007.4,19,Paypal,5,No,,Loyal Customer,Rare Visitor,Ongoing Support,57+,Enterprise Account,Monitor Engagement
CUST100147,Nancy Thomas,Female,55,India,Retail,Medium,Premium,Annual,147.75,35,No,26,72,3,40.96,Low,Yes,7,21.4,4,17,-76,1,5171.25,1,Credit Card,3,No,,Established Customer,Consistent User,Frequent Assistance,47-56,Enterprise Account,Monitor Engagement
CUST100148,Hans Wilson,Female,44,India,Education,Small,Standard,Monthly,81.72,10,No,16,39,11,18.47,High,Yes,13,20,2,25,-89,2,817.2,16,Bank Transfer,0,Yes,Poor Support,New Customer,Daily User,Ongoing Support,37-46,Growth Account,Monitor Engagement
CUST100149,Barbara Smith,Female,61,India,IT,Medium,Basic,Annual,20,54,Yes,12,23,10,323.12,Medium,Yes,3,8.6,9,14,-47,5,1080,20,Bank Transfer,0,No,,Loyal Customer,Occasional User,Occasional Assistance,57+,Growth Account,Monitor Engagement
CUST100150,Joseph Harris,Female,62,United States,Retail,Medium,Standard,Monthly,56.6,5,Yes,9,33,8,48.35,High,Yes,1,7.9,3,12,-10,1,283,13,Credit Card,3,Yes,Competitor,New Customer,Occasional User,Occasional Assistance,57+,Starter Account,Monitor Engagement
CUST100151,James Clark,Male,29,France,Retail,Enterprise,Standard,Monthly,50.29,23,No,27,53,9,333.06,High,No,8,15.3,2,12,-50,2,1156.67,24,Credit Card,6,Yes,Competitor,Developing Customer,Occasional User,Frequent Assistance,27-36,Growth Account,Monitor Engagement
CUST100152,Nancy Jones,Male,33,Germany,Retail,Small,Standard,Annual,66.17,11,Yes,30,80,6,82.24,Low,No,1,8.6,3,26,-74,5,727.87,23,Paypal,3,No,,New Customer,Daily User,Occasional Assistance,27-36,Starter Account,Loyal Customer
CUST100153,Richard Taylor,Male,64,United States,Manufacturing,Medium,Standard,Monthly,59.39,46,Yes,2,116,8,53.68,Low,No,0,,6,26,97,3,2731.94,27,Paypal,1,No,,Established Customer,Daily User,No Support Needed,57+,Business Account,Monitor Engagement
CUST100154,Richard Brown,Male,20,France,Healthcare,Small,Premium,Monthly,155.05,16,Yes,20,49,9,260.98,Low,Yes,4,23,7,5,-25,3,2480.8,2,Credit Card,5,No,,Developing Customer,Rare Visitor,Occasional Assistance,18-26,Business Account,Monitor Engagement
CUST100155,Priya Lee,Male,43,United States,IT,Small,Standard,Monthly,80.17,47,Yes,15,23,2,437.61,High,Yes,9,17.9,9,13,0,2,3767.99,7,Credit Card,4,No,,Established Customer,Occasional User,Frequent Assistance,37-46,Enterprise Account,Monitor Engagement
CUST100156,Robert Rodriguez,Female,37,United States,Retail,Enterprise,Basic,Monthly,40.46,7,Yes,29,67,9,50.91,Medium,Yes,6,36.7,7,1,-10,1,283.22,18,Credit Card,4,No,,New Customer,Rare Visitor,Frequent Assistance,37-46,Starter Account,Immediate Outreach
CUST100157,Elizabeth Martin,Female,54,France,Healthcare,Medium,Premium,Monthly,162.34,14,Yes,12,80,1,78.82,Medium,Yes,12,10.6,8,25,-86,3,2272.76,18,Credit Card,6,Yes,Competitor,Developing Customer,Daily User,Ongoing Support,47-56,Business Account,Monitor Engagement
CUST100158,Chen Perez,Female,64,United States,Education,Enterprise,Premium,Quarterly,166.41,21,Yes,19,93,13,207.86,Low,Yes,12,10.2,0,17,1,2,3494.61,17,Paypal,0,No,,Developing Customer,Consistent User,Ongoing Support,57+,Business Account,Monitor Engagement
CUST100159,Emma White,Male,34,United States,Education,Small,Basic,Monthly,35.26,57,Yes,8,95,8,158.6,Low,Yes,15,24.4,1,0,27,3,2009.82,8,Paypal,0,No,,Loyal Customer,Rare Visitor,Ongoing Support,27-36,Business Account,Monitor Engagement
CUST100160,Richard Brown,Female,30,United States,Retail,Medium,Standard,Annual,53.1,4,No,0,95,9,264.28,High,Yes,8,41,2,8,-69,5,212.4,23,Credit Card,8,Yes,Performance Issues,New Customer,Occasional User,Frequent Assistance,27-36,Starter Account,Monitor Engagement
CUST100161,Anthony Ramirez,Female,35,France,Finance,Medium,Standard,Annual,74.19,6,Yes,9,29,3,10.94,Medium,Yes,4,22.4,7,1,42,1,445.14,2,Credit Card,1,No,,New Customer,Rare Visitor,Occasional Assistance,27-36,Starter Account,Monitor Engagement
CUST100162,Ava Miller,Female,52,United States,Healthcare,Small,Standard,Annual,59.13,15,Yes,22,66,13,479.91,Medium,No,11,41,7,2,99,4,886.95,2,Credit Card,1,No,,Developing Customer,Rare Visitor,Ongoing Support,47-56,Growth Account,Monitor Engagement
CUST100163,Elizabeth Johnson,Female,36,United Kingdom,Manufacturing,Medium,Premium,Quarterly,147.87,63,Yes,8,41,13,88.92,Medium,Yes,8,23.9,7,20,-93,3,9315.81,15,Credit Card,6,No,,Loyal Customer,Consistent User,Frequent Assistance,37-46,Enterprise Account,Monitor Engagement
CUST100164,Jennifer Taylor,Male,49,United states,Finance,Small,Premium,Monthly,149.29,16,Yes,30,109,11,402.55,High,Yes,12,31,4,23,12,4,2388.64,17,Paypal,5,No,,Developing Customer,Consistent User,Ongoing Support,47-56,Business Account,Monitor Engagement
CUST100165,Nancy Lopez,Male,36,United Kingdom,Healthcare,Small,Basic,Quarterly,20,48,Yes,10,82,10,474.45,Medium,No,7,26.8,0,7,73,2,960,16,Credit Card,8,No,,Loyal Customer,Rare Visitor,Frequent Assistance,37-46,Growth Account,Immediate Outreach
CUST100166,Richard Harris,Female,54,United Kingdom,Retail,Small,Standard,Quarterly,54.38,1,Yes,18,103,10,115.88,Medium,No,14,47.8,4,23,-29,3,54.38,2,Credit Card,7,Yes,Performance Issues,New Customer,Consistent User,Ongoing Support,47-56,Starter Account,Monitor Engagement
CUST100167,Charles Harris,Female,22,France,IT,Medium,Basic,Annual,20,61,Yes,4,84,5,299.73,Medium,Yes,13,23.3,10,11,-21,2,1220,9,Credit Card,8,Yes,Low Usage,Loyal Customer,Occasional User,Ongoing Support,18-26,Growth Account,Monitor Engagement
CUST100168,Noah Martinez,Female,35,India,Retail,Small,Standard,Monthly,28.08,7,Yes,20,14,3,439.89,Medium,No,6,33.3,5,9,94,1,196.56,11,Paypal,0,No,,New Customer,Occasional User,Frequent Assistance,27-36,Starter Account,Immediate Outreach
CUST100169,William Lewis,Female,34,France,IT,Small,Premium,Monthly,169.63,22,Yes,0,43,3,479.81,Low,No,12,35.2,7,25,-19,3,3731.86,12,Credit Card,6,Yes,Low Usage,Developing Customer,Daily User,Ongoing Support,27-36,Enterprise Account,Monitor Engagement
CUST100170,Margaret Rodriguez,Female,47,India,Manufacturing,Enterprise,Basic,Quarterly,26.83,50,Yes,6,82,2,299.57,High,No,8,40.6,0,30,-16,2,1341.5,11,Bank Transfer,7,No,,Loyal Customer,Daily User,Frequent Assistance,47-56,Growth Account,Monitor Engagement
CUST100171,Anthony Thomas,Female,49,United Kingdom,Healthcare,Small,Basic,Monthly,26.74,58,Yes,10,9,7,246.24,Low,No,15,32.8,8,16,-4,1,1550.92,16,Credit Card,7,Yes,Poor Support,Loyal Customer,Consistent User,Ongoing Support,47-56,Growth Account,Monitor Engagement
CUST100172,Liam Davis,Female,53,United States,IT,Medium,Premium,Annual,165.33,56,Yes,25,82,13,311.37,Medium,Yes,1,45.3,4,28,99,1,9258.48,12,Credit Card,6,No,,Loyal Customer,Daily User,Occasional Assistance,47-56,Enterprise Account,Loyal Customer
CUST100173,Ava Lewis,Female,61,Australia,Education,Small,Standard,Monthly,80.7,4,No,21,31,15,312.73,Medium,No,8,40.6,0,2,51,2,322.8,22,Paypal,7,Yes,Poor Support,New Customer,Rare Visitor,Frequent Assistance,57+,Starter Account,Immediate Outreach
CUST100174,Linda Jones,Male,56,United Kingdom,Education,Small,Basic,Quarterly,35.74,17,No,0,31,4,485.26,Medium,Yes,8,41.5,9,2,93,3,607.58,11,Credit Card,2,No,,Developing Customer,Rare Visitor,Frequent Assistance,57+,Starter Account,Monitor Engagement
CUST100175,Nancy Johnson,Male,21,Germany,IT,Medium,Standard,Annual,85.38,6,No,28,95,7,113.86,Medium,No,15,46.3,9,23,90,4,512.28,5,Bank Transfer,0,No,,New Customer,Consistent User,Ongoing Support,18-26,Starter Account,Monitor Engagement
CUST100176,Barbara Wilson,Male,51,United States,IT,Medium,Standard,Monthly,74.52,51,Yes,23,35,9,499.89,Low,No,13,15.9,7,4,-61,3,3800.52,15,Bank Transfer,4,No,,Loyal Customer,Rare Visitor,Ongoing Support,47-56,Enterprise Account,Monitor Engagement
CUST100177,Noah Robinson,Male,20,India,Healthcare,Small,Standard,Quarterly,74.88,19,Yes,6,98,12,216.06,High,Yes,3,29.1,4,21,99,2,1422.72,24,Bank Transfer,3,No,,Developing Customer,Consistent User,Occasional Assistance,18-26,Growth Account,Monitor Engagement
